"id","instrument_id","open","close","low","high","volume","open_interest","datetime","net_diff","obi_max","obi_min","amom_sum","wall_ask","wall_bid"
"2573","ru2609","17580","17570","17570","17585","910","199025","2026-04-29 13:53:00","119","0","-0.4624","-76","[[17600.0, 698]]","[]"
"2574","ru2609","17575","17575","17575","17595","2170","199227","2026-04-29 13:54:00","-9","0","-0.428","-36","[[17600.0, 709]]","[]"
"2575","ru2609","17580","17580","17570","17585","1153","199335","2026-04-29 13:55:00","-18","0.0726","-0.4886","-55","[[17600.0, 716]]","[]"
"2576","ru2609","17575","17570","17565","17580","923","199250","2026-04-29 13:56:00","3","0.023","-0.5547","-36","[[17600.0, 732]]","[]"
"2577","ru2609","17565","17570","17560","17570","1112","199368","2026-04-29 13:57:00","-64","0.0932","-0.2896","-97","[[17600.0, 721]]","[]"
"2578","ru2609","17570","17570","17560","17575","878","199589","2026-04-29 13:58:00","24","0.1326","-0.2896","-142","[[17600.0, 721]]","[]"
"2579","ru2609","17570","17565","17560","17575","809","199598","2026-04-29 13:59:00","170","0.1103","-0.1256","35","[]","[]"
"2580","ru2609","17560","17585","17560","17600","1911","199760","2026-04-29 14:00:00","-137","0.0579","-0.5787","37","[[17600.0, 992]]","[]"
"2581","ru2609","17585","17595","17580","17600","1686","200191","2026-04-29 14:01:00","315","0","-0.5654","-17","[[17600.0, 988]]","[]"
"2582","ru2609","17595","17590","17580","17600","1697","200453","2026-04-29 14:02:00","81","0","-0.5351","-103","[[17600.0, 1034]]","[]"
"2583","ru2609","17595","17625","17590","17645","5690","201323","2026-04-29 14:03:00","1844","0.2813","-0.4707","791","[[17600.0, 998]]","[]"
"2584","ru2609","17625","17640","17625","17645","2952","201806","2026-04-29 14:04:00","332","0","-0.402","74","[]","[]"
"2585","ru2609","17640","17645","17640","17655","2727","202461","2026-04-29 14:05:00","-94","0.125","-0.2354","221","[]","[]"
"2586","ru2609","17640","17645","17630","17645","1569","202556","2026-04-29 14:06:00","169","0","-0.3066","-51","[]","[]"
"2587","ru2609","17645","17650","17635","17660","2350","202814","2026-04-29 14:07:00","8","0.1809","-0.2783","89","[]","[]"
"2588","ru2609","17645","17650","17635","17655","1903","202950","2026-04-29 14:08:00","-54","0.0922","-0.2397","20","[]","[]"
"2589","ru2609","17650","17630","17625","17650","1923","202878","2026-04-29 14:09:00","-519","0.0991","-0.295","-151","[]","[]"
"2590","ru2609","17635","17640","17630","17660","1712","203172","2026-04-29 14:10:00","276","0.0889","-0.2541","-87","[]","[]"
"2591","ru2609","17645","17625","17620","17645","1373","203104","2026-04-29 14:11:00","-233","0.2737","-0.1407","-43","[]","[]"
"2592","ru2609","17625","17600","17600","17630","2657","202356","2026-04-29 14:12:00","-900","0.2055","-0.2258","-27","[]","[]"
"2593","ru2609","17600","17610","17600","17615","952","202459","2026-04-29 14:13:00","60","0.0769","-0.1138","15","[]","[]"
"2594","ru2609","17605","17615","17605","17625","1826","202534","2026-04-29 14:14:00","240","0.2629","-0.2859","20","[]","[]"
"2595","ru2609","17615","17595","17590","17620","1612","202299","2026-04-29 14:15:00","-261","0.2837","0","9","[]","[]"
"2596","ru2609","17600","17600","17590","17605","1300","202321","2026-04-29 14:16:00","109","0.2202","-0.0502","46","[]","[]"
"2597","ru2609","17605","17600","17600","17615","754","202512","2026-04-29 14:17:00","-147","0.3196","-0.1665","96","[]","[]"
"2598","ru2609","17605","17605","17590","17605","842","202426","2026-04-29 14:18:00","-302","0.2793","-0.127","13","[]","[]"
"2599","ru2609","17605","17610","17600","17625","1545","202539","2026-04-29 14:19:00","494","0.4466","-0.3375","-25","[]","[[17605.0, 933]]"
"2600","ru2609","17605","17610","17605","17615","790","202510","2026-04-29 14:20:00","273","0.114","-0.1763","2","[]","[]"
"2601","ru2609","17610","17605","17600","17615","798","202457","2026-04-29 14:21:00","-224","0.1628","-0.1735","71","[]","[]"
"2602","ru2609","17605","17595","17595","17610","836","202355","2026-04-29 14:22:00","-133","0.2637","-0.1354","-45","[]","[]"
"2603","ru2609","17595","17585","17580","17595","1448","202126","2026-04-29 14:23:00","-58","0.2873","0","-68","[]","[]"
"2604","ru2609","17580","17585","17570","17585","1488","201931","2026-04-29 14:24:00","6","0.2437","0","-17","[]","[]"
"2605","ru2609","17585","17575","17575","17590","995","201877","2026-04-29 14:25:00","47","0.3333","0","-4","[]","[]"
"2606","ru2609","17575","17580","17570","17585","1105","201845","2026-04-29 14:26:00","-127","0.2518","-0.011","31","[]","[]"
"2607","ru2609","17580","17575","17565","17585","1163","201830","2026-04-29 14:27:00","81","0.3011","-0.0058","-92","[]","[]"
"2608","ru2609","17575","17600","17575","17600","1350","201858","2026-04-29 14:28:00","287","0.3257","-0.0421","95","[]","[]"
"2609","ru2609","17600","17610","17595","17610","1267","201985","2026-04-29 14:29:00","238","0.2873","-0.2534","49","[]","[]"
"2610","ru2609","17605","17605","17600","17610","685","201969","2026-04-29 14:30:00","0","0","-0.2569","13","[]","[]"
"2611","ru2609","17600","17600","17600","17610","863","202068","2026-04-29 14:31:00","-19","0","-0.2864","42","[]","[]"
"2612","ru2609","17605","17605","17600","17615","787","202054","2026-04-29 14:32:00","444","0.1385","-0.2591","30","[]","[]"
"2613","ru2609","17605","17590","17590","17615","1160","201934","2026-04-29 14:33:00","-998","0.5326","0","-43","[]","[]"
"2614","ru2609","17590","17580","17570","17590","935","201783","2026-04-29 14:34:00","-159","0.3159","0","30","[]","[]"
"2615","ru2609","17580","17560","17560","17585","1332","201347","2026-04-29 14:35:00","-281","0.29","-0.0212","0","[]","[]"
"2616","ru2609","17560","17560","17560","17570","954","201317","2026-04-29 14:36:00","65","0.2822","0","-12","[]","[]"
"2617","ru2609","17560","17570","17560","17575","741","201255","2026-04-29 14:37:00","55","0.3083","0","65","[]","[]"
"2618","ru2609","17570","17575","17565","17575","311","201249","2026-04-29 14:38:00","0","0.3032","0","0","[]","[]"
"2619","ru2609","17570","17585","17570","17590","706","201137","2026-04-29 14:39:00","-3","0.3346","-0.1334","3","[]","[]"
"2620","ru2609","17585","17565","17565","17585","630","201005","2026-04-29 14:40:00","-308","0.3691","0","-48","[]","[]"
"2621","ru2609","17565","17570","17560","17570","909","200875","2026-04-29 14:41:00","-61","0.298","0","0","[]","[]"
"2622","ru2609","17570","17560","17560","17580","741","200774","2026-04-29 14:42:00","85","0.3455","0","0","[]","[]"
"2623","ru2609","17560","17570","17560","17570","546","200760","2026-04-29 14:43:00","0","0.3432","0","0","[]","[]"
"2624","ru2609","17570","17560","17550","17570","1721","200546","2026-04-29 14:44:00","-371","0.3002","-0.0468","119","[]","[]"
"2625","ru2609","17560","17570","17560","17575","748","200410","2026-04-29 14:45:00","78","0.2712","-0.0079","0","[]","[]"
"2626","ru2609","17570","17570","17565","17575","680","200380","2026-04-29 14:46:00","-55","0.2291","-0.0521","5","[]","[]"
"2627","ru2609","17575","17585","17570","17585","959","200254","2026-04-29 14:47:00","18","0.231","-0.273","47","[]","[]"
"2628","ru2609","17585","17585","17570","17585","673","200254","2026-04-29 14:48:00","-2","0.071","-0.2185","-22","[]","[]"
"2629","ru2609","17585","17580","17580","17585","399","200168","2026-04-29 14:49:00","0","0.0331","-0.3075","0","[]","[]"
"2630","ru2609","17580","17590","17580","17595","1116","200160","2026-04-29 14:50:00","63","0.0605","-0.3004","40","[]","[]"
"2631","ru2609","17585","17590","17585","17595","761","200091","2026-04-29 14:51:00","-14","0","-0.2894","0","[]","[]"
"2632","ru2609","17590","17575","17570","17590","959","199928","2026-04-29 14:52:00","-40","0.1341","-0.3196","12","[]","[]"
"2633","ru2609","17575","17580","17570","17585","490","199876","2026-04-29 14:53:00","0","0.157","-0.2077","18","[]","[]"
"2634","ru2609","17585","17590","17575","17590","528","199907","2026-04-29 14:54:00","111","0.0817","-0.2472","23","[]","[]"
"2635","ru2609","17590","17595","17585","17600","1201","199858","2026-04-29 14:55:00","-147","0","-0.2117","28","[]","[]"
"2636","ru2609","17595","17605","17585","17605","1337","199768","2026-04-29 14:56:00","90","0","-0.2446","5","[]","[]"
"2637","ru2609","17600","17600","17590","17610","1016","199548","2026-04-29 14:57:00","-20","0","-0.3206","0","[]","[]"
"2638","ru2609","17600","17610","17595","17610","985","199483","2026-04-29 14:58:00","0","0","-0.3103","56","[]","[]"
"2639","ru2609","17605","17620","17605","17620","1355","199221","2026-04-29 14:59:00","235","0.2229","-0.0764","12","[]","[]"
"2640","ru2609","17615","17635","17610","17635","1876","199149","2026-04-29 15:00:00","191","0.2861","-0.6294","14","[]","[]"
"2641","ru2609","17645","17595","17590","17645","7610","200005","2026-04-29 21:01:00","-572","0.3735","-0.7593","-420","[]","[]"
"2642","ru2609","17600","17555","17525","17600","5224","199956","2026-04-29 21:02:00","-316","0.4955","-0.565","-104","[]","[]"
"2643","ru2609","17555","17545","17545","17565","2946","200102","2026-04-29 21:03:00","-195","0.3677","-0.0526","-8","[]","[]"
"2644","ru2609","17550","17560","17545","17595","2871","199913","2026-04-29 21:04:00","-319","0.2028","-0.3396","-89","[]","[]"
"2645","ru2609","17555","17550","17545","17560","1720","199844","2026-04-29 21:05:00","-15","0.213","-0.04","-10","[]","[]"
"2646","ru2609","17555","17550","17540","17555","1392","199845","2026-04-29 21:06:00","-115","0.3522","-0.0456","-79","[]","[]"
"2647","ru2609","17545","17540","17535","17555","2219","199965","2026-04-29 21:07:00","128","0.4137","-0.025","-122","[]","[]"
"2648","ru2609","17540","17550","17540","17550","779","199971","2026-04-29 21:08:00","0","0.3265","-0.0432","43","[]","[]"
"2649","ru2609","17550","17550","17545","17560","1023","199981","2026-04-29 21:09:00","-133","0.3274","0","-30","[]","[]"
"2650","ru2609","17550","17550","17545","17555","745","199916","2026-04-29 21:10:00","112","0.2537","0","0","[]","[]"
"2651","ru2609","17550","17545","17540","17555","1600","200056","2026-04-29 21:11:00","175","0.1955","-0.0786","17","[]","[]"
"2652","ru2609","17545","17545","17540","17550","882","200013","2026-04-29 21:12:00","7","0.1922","-0.0704","-107","[]","[]"
"2653","ru2609","17540","17540","17525","17545","1317","199977","2026-04-29 21:13:00","95","0.1645","-0.1545","-117","[]","[]"
"2654","ru2609","17540","17540","17535","17550","629","199923","2026-04-29 21:14:00","0","0.1513","-0.0599","-29","[]","[]"
"2655","ru2609","17540","17530","17525","17540","1068","199865","2026-04-29 21:15:00","54","0.2413","-0.0858","-56","[]","[]"
"2656","ru2609","17530","17535","17530","17540","565","199858","2026-04-29 21:16:00","0","0.1853","-0.0828","0","[]","[]"
"2657","ru2609","17540","17555","17535","17555","1128","199930","2026-04-29 21:17:00","134","0.2114","-0.0365","52","[]","[]"
"2658","ru2609","17550","17560","17545","17570","1386","199927","2026-04-29 21:18:00","411","0.2793","-0.0821","47","[]","[]"
"2659","ru2609","17560","17555","17555","17565","745","199955","2026-04-29 21:19:00","-81","0.2555","-0.1061","-59","[]","[]"
"2660","ru2609","17555","17560","17550","17565","1137","200169","2026-04-29 21:20:00","-49","0.1656","-0.1103","-173","[]","[]"
"2661","ru2609","17560","17550","17550","17565","752","200219","2026-04-29 21:21:00","1","0.1282","-0.1319","45","[]","[]"
"2662","ru2609","17555","17565","17550","17565","1109","200222","2026-04-29 21:22:00","190","0.1343","-0.1808","84","[]","[]"
"2663","ru2609","17560","17555","17550","17570","636","200242","2026-04-29 21:23:00","-125","0.082","-0.1866","-32","[]","[]"
"2664","ru2609","17555","17570","17550","17575","947","200130","2026-04-29 21:24:00","139","0.1113","-0.2038","64","[]","[]"
"2665","ru2609","17565","17575","17565","17585","1703","200423","2026-04-29 21:25:00","206","0.1419","-0.2085","49","[]","[]"
"2666","ru2609","17580","17575","17570","17585","682","200419","2026-04-29 21:26:00","51","0","-0.1993","2","[]","[]"
"2667","ru2609","17580","17590","17570","17590","792","200404","2026-04-29 21:27:00","-64","0.0262","-0.1517","34","[]","[]"
"2668","ru2609","17585","17585","17580","17590","1186","200465","2026-04-29 21:28:00","-235","0.0859","-0.3235","30","[]","[]"
"2669","ru2609","17590","17590","17585","17590","559","200436","2026-04-29 21:29:00","124","0.0082","-0.1855","19","[]","[]"
"2670","ru2609","17590","17585","17580","17595","419","200537","2026-04-29 21:30:00","0","0.1188","-0.0435","-53","[]","[]"
"2671","ru2609","17580","17555","17555","17580","1453","200527","2026-04-29 21:31:00","-128","0.2885","-0.0191","-109","[]","[]"
"2672","ru2609","17555","17555","17545","17560","1420","200523","2026-04-29 21:32:00","127","0.2588","-0.09","-160","[]","[]"
"2673","ru2609","17555","17550","17550","17560","710","200591","2026-04-29 21:33:00","-157","0.196","-0.0689","-79","[]","[]"
"2674","ru2609","17550","17555","17550","17560","1118","200448","2026-04-29 21:34:00","130","0.2296","-0.1943","43","[]","[]"
"2675","ru2609","17555","17555","17550","17560","298","200464","2026-04-29 21:35:00","0","0.2487","0","0","[]","[]"
"2676","ru2609","17555","17545","17545","17555","596","200422","2026-04-29 21:36:00","0","0.2517","0","-76","[]","[]"
"2677","ru2609","17545","17560","17545","17560","666","200446","2026-04-29 21:37:00","21","0.3038","0","8","[]","[]"
"2678","ru2609","17555","17545","17545","17555","629","200358","2026-04-29 21:38:00","0","0.2419","0","-4","[]","[]"
"2679","ru2609","17550","17555","17545","17560","372","200335","2026-04-29 21:39:00","59","0.2968","0","39","[]","[]"
"2680","ru2609","17560","17565","17560","17570","611","200426","2026-04-29 21:40:00","54","0.2521","-0.0776","22","[]","[]"
"2681","ru2609","17565","17570","17560","17570","325","200439","2026-04-29 21:41:00","0","0.182","-0.0837","-12","[]","[]"
"2682","ru2609","17565","17565","17565","17570","420","200441","2026-04-29 21:42:00","0","0.0895","-0.0841","-20","[]","[]"
"2683","ru2609","17565","17560","17555","17570","890","200488","2026-04-29 21:43:00","-269","0.1748","-0.0776","-136","[]","[]"
"2684","ru2609","17555","17560","17555","17565","371","200377","2026-04-29 21:44:00","0","0.0446","-0.1002","0","[]","[]"
"2685","ru2609","17560","17560","17555","17565","132","200388","2026-04-29 21:45:00","0","0","-0.1196","0","[]","[]"
"2686","ru2609","17560","17565","17555","17565","303","200454","2026-04-29 21:46:00","0","0","-0.1174","33","[]","[]"
"2687","ru2609","17565","17565","17565","17570","609","200463","2026-04-29 21:47:00","0","0","-0.1567","28","[]","[]"
"2688","ru2609","17565","17575","17565","17580","747","200404","2026-04-29 21:48:00","-96","0.0827","-0.1898","34","[]","[]"
"2689","ru2609","17570","17565","17560","17575","531","200394","2026-04-29 21:49:00","-57","0.0559","-0.2356","-21","[]","[]"
"2690","ru2609","17565","17555","17555","17565","804","200411","2026-04-29 21:50:00","-65","0.1589","-0.2486","50","[]","[]"
"2691","ru2609","17555","17545","17545","17560","859","200347","2026-04-29 21:51:00","-54","0.192","-0.1786","-73","[]","[]"
"2692","ru2609","17545","17555","17545","17560","899","200090","2026-04-29 21:52:00","83","0.1424","-0.162","6","[]","[]"
"2693","ru2609","17555","17555","17550","17560","757","200062","2026-04-29 21:53:00","-170","0.179","-0.146","7","[]","[]"
"2694","ru2609","17550","17545","17545","17555","474","200072","2026-04-29 21:54:00","0","0.2043","0","-19","[]","[]"
"2695","ru2609","17545","17550","17545","17550","250","200023","2026-04-29 21:55:00","0","0.1783","-0.0363","0","[]","[]"
"2696","ru2609","17550","17530","17530","17550","1238","199983","2026-04-29 21:56:00","-551","0.2027","-0.165","-145","[]","[]"
"2697","ru2609","17530","17540","17525","17545","893","199832","2026-04-29 21:57:00","-51","0.1747","-0.0825","42","[]","[]"
"2698","ru2609","17545","17535","17535","17550","1116","199667","2026-04-29 21:58:00","-78","0.1847","-0.1845","-103","[]","[]"
"2699","ru2609","17540","17530","17530","17540","708","199715","2026-04-29 21:59:00","-119","0.2122","-0.0786","-57","[]","[]"
"2700","ru2609","17530","17535","17525","17540","842","199735","2026-04-29 22:00:00","-129","0.3613","-0.0035","11","[]","[[17500.0, 645]]"
"2701","ru2609","17535","17525","17515","17540","1860","199774","2026-04-29 22:01:00","-428","0.2962","-0.0683","-138","[]","[]"
"2702","ru2609","17525","17520","17515","17525","1107","199708","2026-04-29 22:02:00","-47","0.2911","0","20","[]","[]"
"2703","ru2609","17515","17510","17505","17520","1538","199506","2026-04-29 22:03:00","39","0.2967","0","27","[]","[]"
"2704","ru2609","17510","17515","17505","17515","602","199406","2026-04-29 22:04:00","-184","0.2824","0","0","[]","[]"
"2705","ru2609","17510","17510","17505","17510","781","199449","2026-04-29 22:05:00","-92","0.3258","0","19","[]","[]"
"2706","ru2609","17510","17505","17500","17520","1091","199292","2026-04-29 22:06:00","-307","0.32","0","-72","[]","[]"
"2707","ru2609","17505","17495","17485","17505","2595","199309","2026-04-29 22:07:00","80","0.3559","0","-144","[]","[]"
"2708","ru2609","17495","17500","17485","17500","1296","199069","2026-04-29 22:08:00","-121","0.2753","0","-57","[]","[]"
"2709","ru2609","17495","17490","17485","17500","1360","198946","2026-04-29 22:09:00","-119","0.3338","0","-80","[]","[]"
"2710","ru2609","17490","17500","17485","17500","1252","199008","2026-04-29 22:10:00","-198","0.311","0","-4","[]","[]"
"2711","ru2609","17495","17500","17490","17500","545","198893","2026-04-29 22:11:00","0","0.2558","0","-14","[]","[]"
"2712","ru2609","17500","17500","17495","17505","1033","198710","2026-04-29 22:12:00","-87","0.2695","-0.0461","15","[]","[]"
"2713","ru2609","17500","17470","17465","17505","2427","198806","2026-04-29 22:13:00","-701","0.2717","-0.0691","-246","[]","[]"
"2714","ru2609","17470","17490","17470","17490","864","198703","2026-04-29 22:14:00","244","0.2529","-0.006","0","[]","[]"
"2715","ru2609","17490","17485","17480","17495","1269","198725","2026-04-29 22:15:00","-8","0.2046","-0.1311","-73","[]","[]"
"2716","ru2609","17485","17485","17485","17490","502","198692","2026-04-29 22:16:00","1","0.1793","-0.1222","-21","[]","[]"
"2717","ru2609","17485","17495","17480","17495","483","198676","2026-04-29 22:17:00","82","0.1706","-0.1458","0","[]","[]"
"2718","ru2609","17495","17485","17480","17495","904","198571","2026-04-29 22:18:00","-8","0.1653","-0.1487","29","[]","[]"
"2719","ru2609","17480","17485","17475","17485","515","198554","2026-04-29 22:19:00","0","0.1649","-0.1914","-19","[]","[]"
"2720","ru2609","17480","17475","17470","17485","776","198432","2026-04-29 22:20:00","59","0.2661","-0.127","-38","[]","[]"
"2721","ru2609","17475","17480","17475","17485","860","198415","2026-04-29 22:21:00","10","0.0504","-0.1422","25","[]","[]"
"2722","ru2609","17480","17490","17480","17495","741","198467","2026-04-29 22:22:00","52","0.1069","-0.1443","98","[]","[]"
"2723","ru2609","17490","17500","17490","17505","829","198428","2026-04-29 22:23:00","29","0.1346","-0.0895","126","[]","[]"
"2724","ru2609","17495","17500","17495","17500","270","198388","2026-04-29 22:24:00","0","0.0719","-0.0112","0","[]","[]"
"2725","ru2609","17500","17500","17490","17500","406","198396","2026-04-29 22:25:00","-55","0.1179","-0.0688","0","[]","[]"
"2726","ru2609","17495","17505","17490","17510","594","198399","2026-04-29 22:26:00","71","0.1744","-0.0655","27","[]","[]"
"2727","ru2609","17510","17485","17485","17510","1034","198532","2026-04-29 22:27:00","-306","0.1565","-0.2108","-173","[]","[]"
"2728","ru2609","17490","17490","17485","17495","224","198523","2026-04-29 22:28:00","0","0.0212","-0.1554","0","[]","[]"
"2729","ru2609","17490","17485","17480","17490","803","198486","2026-04-29 22:29:00","38","0.1139","-0.1471","-74","[]","[]"
"2730","ru2609","17485","17495","17485","17495","211","198434","2026-04-29 22:30:00","0","0.0986","-0.1389","0","[]","[]"
"2731","ru2609","17495","17515","17490","17515","1176","198387","2026-04-29 22:31:00","314","0.3143","-0.1125","65","[]","[]"
"2732","ru2609","17515","17510","17500","17515","998","198370","2026-04-29 22:32:00","-276","0.332","-0.135","18","[]","[]"
"2733","ru2609","17510","17505","17500","17510","442","198420","2026-04-29 22:33:00","5","0.2549","-0.0151","53","[]","[]"
"2734","ru2609","17510","17510","17505","17520","628","198437","2026-04-29 22:34:00","58","0.1518","0","50","[]","[]"
"2735","ru2609","17505","17510","17505","17510","489","198415","2026-04-29 22:35:00","59","0.2311","0","-21","[]","[]"
"2736","ru2609","17505","17500","17500","17510","330","198337","2026-04-29 22:36:00","0","0.218","-0.019","0","[]","[]"
"2737","ru2609","17505","17490","17480","17505","1094","198499","2026-04-29 22:37:00","-158","0.2321","-0.0621","-264","[]","[]"
"2738","ru2609","17490","17490","17480","17495","403","198472","2026-04-29 22:38:00","0","0.2445","0","-15","[]","[]"
"2739","ru2609","17490","17495","17490","17500","305","198456","2026-04-29 22:39:00","83","0.2903","0","53","[]","[]"
"2740","ru2609","17495","17500","17495","17500","694","198447","2026-04-29 22:40:00","-84","0.1981","0","-39","[]","[]"
"2741","ru2609","17500","17505","17500","17505","126","198413","2026-04-29 22:41:00","0","0.1396","0","0","[]","[]"
"2742","ru2609","17505","17510","17505","17510","204","198323","2026-04-29 22:42:00","0","0.1671","-0.0707","0","[]","[]"
"2743","ru2609","17505","17505","17505","17515","349","198361","2026-04-29 22:43:00","0","0.0789","-0.105","25","[]","[]"
"2744","ru2609","17505","17510","17505","17515","214","198345","2026-04-29 22:44:00","-53","0.0816","-0.0669","-21","[]","[]"
"2745","ru2609","17510","17505","17500","17510","408","198372","2026-04-29 22:45:00","0","0.0754","-0.1768","-49","[]","[]"
"2746","ru2609","17505","17495","17495","17505","185","198397","2026-04-29 22:46:00","0","0.097","-0.1701","-44","[]","[]"
"2747","ru2609","17495","17490","17490","17500","371","198407","2026-04-29 22:47:00","-51","0.1419","-0.0697","-13","[]","[]"
"2748","ru2609","17490","17500","17490","17500","271","198321","2026-04-29 22:48:00","0","0.1522","-0.0539","0","[]","[]"
"2749","ru2609","17495","17495","17490","17500","160","198286","2026-04-29 22:49:00","0","0.0541","-0.0239","0","[]","[]"
"2750","ru2609","17490","17495","17490","17500","249","198228","2026-04-29 22:50:00","-56","0.1073","-0.0613","0","[]","[]"
"2751","ru2609","17495","17505","17495","17505","213","198141","2026-04-29 22:51:00","0","0.1131","-0.0188","0","[]","[]"
"2752","ru2609","17500","17510","17500","17510","380","197996","2026-04-29 22:52:00","134","0.131","-0.1206","0","[]","[]"
"2753","ru2609","17510","17505","17505","17510","210","197911","2026-04-29 22:53:00","0","0.0784","-0.0728","0","[]","[]"
"2754","ru2609","17510","17510","17505","17515","398","197886","2026-04-29 22:54:00","-58","0.0912","-0.0534","-14","[]","[]"
"2755","ru2609","17515","17520","17510","17525","755","197762","2026-04-29 22:55:00","137","0.122","-0.1354","-45","[]","[]"
"2756","ru2609","17515","17520","17515","17525","345","197714","2026-04-29 22:56:00","104","0.0959","-0.073","0","[]","[]"
"2757","ru2609","17525","17515","17515","17525","359","197651","2026-04-29 22:57:00","0","0.08","-0.2274","0","[]","[]"
"2758","ru2609","17520","17525","17515","17530","549","197469","2026-04-29 22:58:00","0","0.0985","-0.1936","0","[]","[]"
"2759","ru2609","17520","17520","17515","17525","442","197453","2026-04-29 22:59:00","0","0.0459","-0.2049","0","[]","[]"
"2760","ru2609","17525","17525","17520","17525","622","197210","2026-04-29 23:00:00","56","0.1006","-0.2808","0","[]","[]"
"2761","ru2609","17540","17560","17540","17575","4263","196585","2026-04-30 09:01:00","-164","0","-0.604","87","[]","[]"
"2762","ru2609","17560","17555","17555","17575","2333","196860","2026-04-30 09:02:00","13","0.2137","-0.3061","35","[]","[]"
"2763","ru2609","17555","17550","17545","17565","1114","196992","2026-04-30 09:03:00","-75","0.0049","-0.2387","-129","[]","[]"
"2764","ru2609","17545","17515","17515","17545","1985","197033","2026-04-30 09:04:00","-350","0.0689","-0.2686","63","[]","[]"
"2765","ru2609","17515","17505","17500","17520","1795","196813","2026-04-30 09:05:00","46","0.1936","-0.2027","19","[]","[]"
"2766","ru2609","17505","17475","17470","17505","2743","196714","2026-04-30 09:06:00","-15","0.3676","-0.132","-89","[]","[]"
"2767","ru2609","17475","17475","17470","17485","1223","196669","2026-04-30 09:07:00","74","0.4739","0","-37","[]","[]"
"2768","ru2609","17480","17480","17475","17480","1067","196504","2026-04-30 09:08:00","-63","0.4276","0","-52","[]","[]"
"2769","ru2609","17480","17485","17470","17490","921","196657","2026-04-30 09:09:00","-63","0.3309","-0.0056","136","[]","[]"
"2770","ru2609","17490","17440","17430","17490","3747","196529","2026-04-30 09:10:00","-498","0.4074","-0.0077","-236","[]","[]"
"2771","ru2609","17440","17445","17420","17450","2349","196628","2026-04-30 09:11:00","-11","0.4159","0","-211","[]","[]"
"2772","ru2609","17445","17450","17440","17460","1483","196411","2026-04-30 09:12:00","117","0.2853","-0.1606","-4","[]","[]"
"2773","ru2609","17455","17460","17450","17460","782","196423","2026-04-30 09:13:00","14","0.1844","-0.1662","0","[]","[]"
"2774","ru2609","17455","17460","17450","17460","608","196423","2026-04-30 09:14:00","0","0.0622","-0.183","10","[]","[]"
"2775","ru2609","17455","17460","17455","17470","846","196456","2026-04-30 09:15:00","-2","0.1887","-0.0956","17","[]","[]"
"2776","ru2609","17460","17460","17450","17460","502","196468","2026-04-30 09:16:00","5","0.118","-0.1858","55","[]","[]"
"2777","ru2609","17460","17455","17455","17465","650","196537","2026-04-30 09:17:00","-84","0.1177","-0.1972","76","[]","[]"
"2778","ru2609","17455","17460","17450","17465","841","196574","2026-04-30 09:18:00","-60","0.1167","-0.3128","-35","[]","[]"
"2779","ru2609","17460","17455","17440","17460","1013","196437","2026-04-30 09:19:00","53","0.2894","-0.1778","-45","[]","[]"
"2780","ru2609","17455","17445","17435","17455","848","196335","2026-04-30 09:20:00","-2","0.268","-0.208","0","[]","[]"
"2781","ru2609","17445","17455","17435","17455","532","196367","2026-04-30 09:21:00","0","0.276","-0.1272","28","[]","[]"
"2782","ru2609","17455","17455","17450","17460","527","196442","2026-04-30 09:22:00","22","0.1719","-0.219","50","[]","[]"
"2783","ru2609","17460","17460","17455","17465","1064","196555","2026-04-30 09:23:00","-51","0.1092","-0.2166","-25","[]","[]"
"2784","ru2609","17455","17460","17455","17460","562","196529","2026-04-30 09:24:00","51","0.0821","-0.2294","35","[]","[]"
"2785","ru2609","17460","17455","17445","17460","534","196561","2026-04-30 09:25:00","-222","0.1203","-0.1519","0","[]","[]"
"2786","ru2609","17455","17470","17445","17470","988","196501","2026-04-30 09:26:00","5","0.2833","-0.326","-15","[]","[]"
"2787","ru2609","17470","17475","17470","17480","1103","196434","2026-04-30 09:27:00","-91","0.019","-0.2231","86","[]","[]"
"2788","ru2609","17475","17455","17455","17475","657","196450","2026-04-30 09:28:00","-41","0.147","-0.3475","-116","[]","[]"
"2789","ru2609","17455","17460","17455","17465","478","196452","2026-04-30 09:29:00","70","0.1479","-0.1703","43","[]","[]"
"2790","ru2609","17465","17455","17450","17465","380","196424","2026-04-30 09:30:00","-77","0.1417","-0.1982","0","[]","[]"
"2791","ru2609","17460","17455","17450","17465","417","196401","2026-04-30 09:31:00","86","0.2297","-0.1882","47","[]","[]"
"2792","ru2609","17460","17455","17455","17460","249","196318","2026-04-30 09:32:00","-45","0.0528","-0.1204","0","[]","[]"
"2793","ru2609","17455","17460","17455","17470","750","196431","2026-04-30 09:33:00","176","0.206","-0.1897","-96","[]","[]"
"2794","ru2609","17455","17460","17455","17465","270","196393","2026-04-30 09:34:00","0","0.0736","-0.1799","0","[]","[]"
"2795","ru2609","17465","17445","17440","17465","885","196241","2026-04-30 09:35:00","-135","0.2983","-0.2257","-55","[]","[]"
"2796","ru2609","17440","17430","17430","17445","738","196188","2026-04-30 09:36:00","-123","0.3566","0","-76","[]","[]"
"2797","ru2609","17430","17435","17425","17440","1127","196156","2026-04-30 09:37:00","-47","0.3566","0","1","[]","[]"
"2798","ru2609","17435","17440","17425","17445","1091","196102","2026-04-30 09:38:00","59","0.3962","-0.0715","-8","[]","[]"
